key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Year,State Code,SRG Code,Assurance,Litigation Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other,Non-Resident Pupils: American Indian,Non-Resident Pupils: Black,Non-Resident Pupils: Asian American,Non-Resident Pupils: Spanish Surname,Non-Resident Pupils: Other,Resident Pupils: American Indian,Resident Pupils: Black,Resident Pupils: Asian American,Resident Pupils: Spanish Surname,Resident Pupils: Other,1970 OE code
2589,2702130,GALLATIN COUNTY,,Warsaw,Gallatin,Kentucky,41095.0,DONA     ELDER,3,0,23,0,0,936,0,0,0,4,0,80,0,1,0,0,36,0,0,1,0,0,39,0,0,0,0,0,1,0,0,0,158456325028528675354591625316,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702130
2590,2702160,GARRARD COUNTY,101 RICHMOND STREET,Lancaster,Garrard,Kentucky,40444.0,J W MARSEE,5,0,203,0,0,1837,0,0,0,15,0,85,0,3,0,0,101,0,0,3,0,0,107,0,0,0,0,0,2,0,0,0,79228162514264337765342642177,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702160
2591,2702190,GEORGETOWN CITY,S HAMILTON,Georgetown,Scott,Kentucky,4032.0,JACK WILLIAMS,2,0,245,0,0,704,0,0,0,54,20,30,0,0,0,0,45,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,237684487542793013231603417088,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702190
2592,2702220,GLASGOW CITY,LIBERTY STREET,Glasgow,Barren,Kentucky,42141.0,EDWIN J MAYE,6,0,329,0,1,2508,0,0,0,21,3,8,0,6,0,0,114,0,0,8,0,0,127,0,0,0,0,0,0,0,0,0,79228162514264337615018786819,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702220
2593,2702250,GRANT COUNTY,BOX 31,Williamstown,Grant,Kentucky,41097.0,WILLIAM L MILLS,7,0,13,0,0,1858,0,0,0,51,10,10,0,0,0,0,78,0,0,0,0,0,82,0,0,0,0,0,10,0,0,0,158456325028528675363181559908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702250
2594,2702280,GRAVES COUNTY,1007 CUBA ROAD,Mayfield,Graves,Kentucky,42066.0,JAMES B DEWEESE,14,0,70,0,0,4249,0,0,0,310,45,7,0,2,0,0,182,0,0,2,0,0,189,0,0,0,0,0,7,0,0,0,180388626433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702280
2595,2702340,GREEN COUNTY,112 DURHAM STREET,Greensburg,Green,Kentucky,42743.0,LUCILE GUTHRIE,6,0,122,0,0,2019,0,0,0,52,0,25,0,3,0,0,90,0,0,3,0,0,96,0,0,1,0,0,11,0,0,0,79228162514264337782522511360,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702340
2596,2702400,NUP COUNTY,OLD LOCK & DAM SITE,NUP,Green,Kentucky,41144.0,CLIFFORD LOWDENBACK,14,0,38,0,0,4644,0,0,0,0,0,0,0,1,0,0,191,0,0,1,0,0,204,0,0,0,0,0,5,0,0,0,193273528320,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702400
2597,2702460,HANCOCK,,Hawesville,Hancock,Kentucky,42348.0,C F SCHAFER,4,0,30,0,0,1554,0,0,0,15,110,5,0,0,0,0,59,0,0,0,0,0,64,0,0,0,0,0,10,0,0,0,79228162514264337791112445952,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702460
2598,2702490,HARDIN COUNTY,BOX 338,Elizabethtown,Hardin,Kentucky,42701.0,CHARLIE AKINS,16,2,201,131,9,8552,0,0,0,70,475,10,0,2,0,0,341,0,0,2,0,0,386,0,0,1,0,0,4,0,0,0,201863462914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702490
2599,2702550,HARLAN C,,Harlan,Harlan,Kentucky,4083.0,JAMES A CAWOOD,29,0,355,3,3,7874,0,0,0,150,35,400,0,11,0,0,353,0,0,11,0,0,384,0,0,0,0,0,49,0,0,0,206158430209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702550
2600,2702580,HARRISON COUNTY,WEBSTER AV,Cynthiana,Harrison,Kentucky,4103.0,,5,0,135,0,0,2989,0,0,0,36,68,55,0,2,0,0,144,0,0,3,0,0,158,0,0,0,0,0,5,0,0,0,158456325028528675397541298276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702580
2601,2702610,ODSBURG CITY,LEXINGTON STREET,Harrodsburg,Mercer,Kentucky,40330.0,FORREST WILLIAMSON J,3,0,172,0,0,1124,0,0,0,65,60,37,0,1,0,0,58,0,0,2,0,0,65,0,0,1,0,0,65,0,0,0,79228162514264337954321203202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702610
2602,2702640,HART COUNTY,,Munfordville,Hart,Kentucky,42765.0,MARSHALL DIXON,6,0,298,0,0,2385,0,0,0,10,0,25,0,6,0,0,113,0,0,6,0,0,128,0,0,0,0,0,2,0,0,0,214748364801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702640
2603,2702670,HAZARD CITY,511 BROADWAY,Hazard,Perry,Kentucky,41701.0,R G EVERSOLE,4,0,182,0,0,1535,0,0,0,20,0,80,0,2,0,0,68,0,0,2,0,0,77,0,0,0,0,0,8,0,0,0,416611827712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702670
2604,2702700,HENDERSON CITY,34 SOUTH GREEN ST P O BOX 535,Henderson,Henderson,Kentucky,42420.0,STANLEY JOHNSON,7,0,708,0,1,2402,0,0,0,19,171,64,0,7,0,0,115,0,0,8,0,0,125,0,0,0,0,0,0,0,0,0,219043332098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702700
2605,2702730,N COUNTY,1805 SECOND STREET,Henderson,Henderson,Kentucky,,LEWIS N,11,3,164,3,5,5263,0,0,0,26,20,120,0,3,0,0,203,0,0,3,0,0,216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702730
2606,2702760,HENRY COUNTY,,New Castle,Henry,Kentucky,4005.0,ROY L WINCHESTER,5,0,66,0,0,1661,0,0,0,28,5,10,0,0,0,0,72,0,0,0,0,0,78,0,0,0,0,0,4,0,0,0,79228162514264337816882249730,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702760
2607,2702790,HICKMAN COUNTY,,Clinton,Hickman,Kentucky,42031.0,ELBERT L CLARK,4,0,251,0,0,1122,0,0,0,8,0,4,0,3,0,0,53,0,0,4,0,0,57,0,0,1,0,0,2,0,0,0,227633266689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702790
2608,2702820,HOPKINS,537 WEST ARCH ST,Madisonville,Hopkins,Kentucky,4243.0,COMPTON C CROWE,20,0,621,0,0,7154,0,0,0,139,66,189,0,14,0,1,294,0,0,15,0,1,325,0,0,0,0,11,0,0,0,0,231928233987,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702820
2609,2702850,INSVILLE CITY,818 BELMONT STREET,HOPKINSV,Christian,Kentucky,42240.0,PATRICK E NAPIER,9,0,1457,0,1,2317,0,0,0,115,0,40,0,34,0,0,129,0,0,38,0,0,149,0,0,0,0,0,11,0,0,0,103079215106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702850
2610,2702970,JEFFERSON COUNTY,3332 NEWBURG ROAD,Louisville,Jefferson,Kentucky,40218.0,RICHARD VANHOOSE,94,0,3382,0,0,90072,0,0,0,855,22313,550,0,73,0,0,3612,0,0,78,0,0,3998,0,0,0,0,0,86,0,0,0,240518168576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702970
2611,2703000,JENKINS CITY,MAIN STREET,Jenkins,Letcher,Kentucky,41537.0,HENRY E WRIGHT,4,0,104,0,0,972,0,0,0,31,23,18,0,1,0,0,36,0,0,1,0,0,37,0,0,0,0,0,7,0,0,0,79228162514264337881306759169,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703000
2612,2703030,JESSAMINE COUNTY,BOX #186,Nicholasville,Jessamine,Kentucky,40356.0,HUGH C ADAMS JR,7,0,332,0,0,3390,0,0,0,5,38,126,0,3,0,0,137,0,0,3,0,0,152,0,0,0,0,0,3,0,0,0,244813135872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703030
2613,2703060,JOHNSON COUNTY,P O BOX 310,Paintsville,Johnson,Kentucky,41240.0,VIRGIL PORTER,8,0,0,2,0,3386,0,0,0,0,0,0,0,0,0,2,149,0,0,0,0,2,164,0,0,0,0,0,0,0,0,0,249108103168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703060
2614,2703090,KENTON COUNTY,5533 MADISON PIKE,Independence,Kenton,Kentucky,41051.0,R C HINSDALE,15,1,5,0,6,10138,0,0,0,81,1260,10,1,0,0,0,374,0,1,0,0,0,404,0,0,0,0,0,33,0,0,0,253403070468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703090
2615,2703120,KNOTT COUNTY,,Hindman,Knott,Kentucky,41822.0,MORTON COMBS,21,0,56,0,0,4209,0,0,0,28,7,14,0,0,0,0,174,0,0,0,0,0,190,0,0,0,0,0,7,0,0,0,257698037761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703120
2616,2703150,KNOX COUNTY,,Barbourville,Knox,Kentucky,40906.0,JESSE D LAY,15,0,60,0,0,5259,0,0,0,96,8,20,0,2,0,0,196,0,0,2,0,0,232,0,0,0,0,0,0,0,0,0,261993005058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703150
2617,2703180,LARUE COUNTY,RFD 1,Hodgenville,Larue,Kentucky,42748.0,E G SANDERS,5,0,165,0,0,2375,0,0,0,109,31,10,0,1,1,0,106,0,0,1,1,0,118,0,0,0,0,0,10,0,0,0,79228162514264337859831922689,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703180
2618,2703210,LAUREL COUNTY,BROAD STREET,London,Laurel,Kentucky,40740.0,HAYWARD GILLIAM,14,0,89,0,0,6482,0,0,0,196,37,418,0,0,0,0,264,0,0,0,0,0,293,0,0,0,0,0,11,0,0,0,270582939650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703210
2619,2703240,LAWRENCE COUNTY,,Louisa,Lawrence,Kentucky,4123.0,WM A CHEEK,15,0,2,0,0,2551,0,0,0,35,2,40,0,0,0,1,98,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,79228162514264337868421857281,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703240
2620,2703330,LESLIE COUNTY,,Hyden,Leslie,Kentucky,41749.0,HAYES LEWIS,17,0,0,0,0,3630,0,0,0,69,0,0,0,0,0,0,126,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,283467841536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703330
2621,2703360,LETCHER COUNTY,,Whitesburg,Letcher,Kentucky,41858.0,KENDALL BOGGS,23,0,29,0,0,5617,0,0,0,25,0,0,0,0,0,0,242,0,0,0,0,0,267,0,0,0,0,0,25,0,0,0,287762808834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703360
2622,2703390,LEWIS COUNTY,SECOND STREET,Vanceburg,Lewis,Kentucky,41179.0,FOSTER MEADE,12,0,4,0,0,3119,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,292057776129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703390
2623,2703480,LINCOLN COUNTY,SOMERSET,Stanford,Lincoln,Kentucky,40484.0,W O COOPER,13,0,221,0,0,3794,0,0,0,35,1,64,0,2,0,0,169,0,0,3,0,0,188,0,0,0,0,0,11,0,0,0,296352743424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703480
2624,2703510,LIVINGSTON COUNTY,,Smithland,Livingston,Kentucky,42081.0,H B ALDERDICE,8,0,7,0,0,1600,0,0,0,20,2,10,0,0,0,0,71,0,0,0,0,0,76,0,0,0,0,0,6,0,0,0,79228162514264337894191661056,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703510
2625,2703540,LOGAN COUNTY,3RD & OWEN STREET,Russellville,Logan,Kentucky,42276.0,R B PIPER,10,0,353,0,0,3194,0,0,0,213,10,200,0,3,0,0,137,0,0,4,0,0,149,0,0,0,0,0,0,0,0,0,304942678016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703540
2626,2703600,LOUISVILLE CITY,506 W HILL S,Louisville,Jefferson,Kentucky,40208.0,NEWMAN M WALKER,68,13,25674,31,21,27458,0,0,0,78,9750,2432,1,668,1,2,1572,0,1,746,2,2,1715,0,0,28,0,0,101,0,0,0,240518168579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703600
2627,2703630,LUDLOW CITY,524 WEST OAK STREET,Ludlow,Kenton,Kentucky,41016.0,TEBAY ROSE,2,0,0,0,0,1058,0,0,0,0,274,0,0,0,0,0,43,0,0,0,0,0,49,0,0,0,0,0,2,0,0,0,158456325028528675440490971236,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703630
2628,2703720,MADISON COUNTY,707 NORTH SECOND,Richmond,Madison,Kentucky,40475.0,H D HOUSE,8,0,152,0,0,4885,0,0,0,258,487,27,0,0,0,0,211,0,0,2,0,0,227,0,0,0,0,0,8,0,0,0,326417514498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703720
2629,2703750,MAGOFFIN COUNTY,,Salyersville,Magoffin,Kentucky,4146.0,CREED ARNETT,0,0,0,0,4,2905,0,0,0,0,0,5,0,0,0,0,101,0,0,0,0,0,120,0,0,0,0,0,1,0,0,0,79228162514264337924256432129,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703750
2630,2703780,MARION COUNTY,344 SPALDING AVENUE,Lebanon,Marion,Kentucky,40033.0,HUGH C SPALDING,10,0,419,0,0,3588,0,0,0,45,815,210,0,6,0,0,147,0,0,6,0,0,163,0,0,0,0,0,17,0,0,0,335007449090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703780
2631,2703810,MARSHALL COUNTY,,Benton,Marshall,Kentucky,42025.0,REED CONDER,12,0,3,0,0,4848,0,0,0,19,27,70,0,0,0,0,192,0,0,0,0,0,210,0,0,0,0,0,8,0,0,0,339302416384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703810
2632,2703870,MASON COUNTY,33 WEST SECOND STREET,Maysville,Mason,Kentucky,41056.0,CHARLES STRAUB JR,6,0,161,0,0,2309,0,0,0,15,85,164,0,1,0,0,105,0,0,1,0,0,111,0,0,0,0,0,4,0,0,0,79228162514264337941436301313,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703870
2633,2703900,MAYFIELD CITY,709 SOUTH 8TH STREET,Mayfield,Graves,Kentucky,4206.0,DON W SPARKS,5,0,298,0,3,1806,0,0,0,61,102,70,0,3,0,0,84,0,0,3,0,0,91,0,0,0,0,0,8,0,0,0,180388626434,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703900
2634,2703930,MAYSVILLE CITY,P O BOX #99,Maysville,Mason,Kentucky,4105.0,EARLE D JONES,7,0,367,1,0,944,0,0,0,30,140,3,0,5,0,0,58,0,0,7,0,0,63,0,0,1,0,0,3,0,0,0,158456325028528675522095349860,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703930
2635,2703960,MCCRACKEN COUNTY,BLIECH ROAD,Paducah,McCracken,Kentucky,42001.0,DAVID K STEWART,14,0,142,3,2,6271,0,0,0,32,10,0,0,2,0,1,263,0,0,3,0,1,288,0,0,0,0,1,48,0,0,0,313532612609,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703960
2636,2703990,EARY COUNTY,,WHITLEY CITY,McCracken,Kentucky,42653.0,W NORRIS MANNING,8,0,0,1,0,3405,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,148,0,0,0,0,0,6,0,0,0,317827579904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703990
2637,2704020,MCLEAN COUNTY,,Calhoun,McLean,Kentucky,42327.0,C V WATSON,0,2,14,0,4,2007,0,0,0,6,35,90,0,0,0,0,92,0,0,0,0,0,107,0,0,0,0,0,1,0,0,0,158456325028528675534980251748,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704020
2638,2704050,MEADE COUNTY,,Brandenburg,Meade,Kentucky,40108.0,STUART PEPPER,9,1,178,13,10,3340,0,0,0,70,148,350,0,2,0,0,132,0,0,2,0,0,151,0,0,0,0,0,10,0,0,0,352187318273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704050
2639,2704140,METCALFE COUNTY,,Edmonton,Metcalfe,Kentucky,42129.0,THOMAS R BUTLER,4,0,85,0,0,1672,0,0,0,37,0,88,0,0,0,0,67,0,0,0,0,0,79,0,0,0,0,0,4,0,0,0,79228162514264337958616170496,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704140
2640,2704170,MIDDLESBORO CITY,220 NORTH 20TH,MIDDLESBORO,Bell,Kentucky,40965.0,JAMES E BAKER,0,1,227,0,1,2477,0,0,0,26,9,220,0,2,0,0,108,0,0,2,0,0,123,0,0,0,0,0,3,0,0,0,30064771075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704170
2641,2704200,MONROE COUNTY,,Tompkinsville,Monroe,Kentucky,42167.0,L DARRELL CARTER,6,0,111,0,0,2468,0,0,0,68,8,250,0,0,0,0,119,0,0,0,0,0,130,0,0,0,0,0,5,0,0,0,158456325028528675556455088228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704200
2642,2704290,MORGAN C,396 PRESTONSBURG STREET,West Liberty,Morgan,Kentucky,41472.0,WALTON JONES,8,0,5,0,0,2548,0,0,0,5,20,85,0,0,0,0,110,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,79228162514264337971501072385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704290
2643,2704320,MT STERLING CITY,19 TROJAN AVE,MT STERLING,Montgomery,Kentucky,40353.0,JACK MILLER,2,0,236,0,2,940,0,0,0,38,6,25,0,4,0,0,48,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,158456325028528675560750055524,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704320
2644,2704350,MUHLENBERG COUNTY,,Greenville,Muhlenberg,Kentucky,42345.0,BEN TOPMILLER,13,0,153,0,0,4464,0,0,0,0,0,0,0,6,0,0,156,0,0,6,0,0,166,0,0,0,0,0,6,0,0,0,382252089347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704350
2645,2704380,MURRAY CITY,POPLAR AT NINTH,Murray,Calloway,Kentucky,42071.0,FRED SCHULTZ,4,0,127,4,5,1749,0,0,0,126,0,20,0,4,0,0,67,0,0,4,0,0,72,0,0,0,0,0,12,0,0,0,77309411330,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704380
2646,2704410,NELSON COUNTY,114 SOUTH THIRD STREET,Bardstown,Nelson,Kentucky,40004.0,T T ETHEREDGE,10,0,256,0,0,3660,0,0,0,75,1122,0,0,6,0,0,140,0,0,6,0,0,156,0,0,1,0,0,22,0,0,0,158456325028528675573634957412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704410
2647,2704440,NEWPORT CITY,FOURTH & SARATOGA STREETS,Newport,Campbell,Kentucky,41071.0,TOM L GABBARD,8,1,195,1,4,4332,0,0,0,55,1115,309,0,12,1,1,189,0,0,12,1,1,205,0,0,0,0,0,15,0,0,0,81604378630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704440
2648,2704470,NICHOLAS COUNTY,,Carlisle,Nicholas,Kentucky,4031.0,D P PARSLEY,4,0,40,0,0,1299,0,0,0,30,0,95,0,0,0,0,53,0,0,1,0,0,64,0,0,0,0,0,4,0,0,0,79228162514264337984385974274,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704470
2649,2704500,OHIO COUNTY,UNION STREET,Hartford,Ohio,Kentucky,42347.0,J W PARK,10,0,62,6,0,4156,0,0,0,14,0,25,0,0,0,0,154,0,0,0,0,0,169,0,0,0,0,0,22,0,0,0,395136991233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704500
2650,2704530,OLDHAM COUNTY,,La Grange,Oldham,Kentucky,40031.0,ALTON ROSS,5,0,247,0,0,2930,0,0,0,30,245,50,0,0,0,1,138,0,0,0,0,1,148,0,0,0,0,0,6,0,0,0,399431958528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704530
2651,2704590,OWENSBORO CITY,620 WALNUT STREET,Owensboro,Daviess,Kentucky,4230.0,JAMES C HILLIARD,16,0,832,2,0,6863,0,0,0,6,2400,200,1,15,0,0,322,0,1,19,0,0,357,0,0,1,0,0,32,0,0,0,128849018882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704590
2652,2704650,PADUCAH CITY,"1000 CLARK ST, PO BOX 1137",Paducah,McCracken,Kentucky,4200.0,DAVID WHITEHEAD,11,1,1472,1,3,4561,0,0,0,20,491,0,0,37,0,0,243,0,0,43,0,0,286,0,0,0,0,0,21,0,0,0,313532612608,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704650
2653,2704710,PARIS CITY,301 WEST SEVENTH STREET,Paris,Bourbon,Kentucky,4036.0,PAUL W POLLY,3,0,466,0,0,1089,0,0,0,115,40,45,0,6,0,0,63,0,0,8,0,0,69,0,0,0,0,0,4,0,0,0,79228162514264337632198656000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704710
2654,2704740,PENDLETON COUNTY,,Falmouth,Pendleton,Kentucky,41040.0,RICHARD GULICK,6,0,19,0,0,2452,0,0,0,35,64,74,0,0,0,0,99,0,0,0,0,0,104,0,0,0,0,0,6,0,0,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704740
2655,2704770,PERRY COUNTY,,Hazard,Perry,Kentucky,41701.0,ALEX EVERSOLE,40,0,73,4,0,6089,0,0,0,126,15,0,0,4,0,0,240,0,0,4,0,0,280,0,0,0,0,0,4,0,0,0,416611827712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704770
2656,2704800,PIKE COUNTY,P O BOX 2408,Pikeville,Pike,Kentucky,4150.0,TILDEN DESKINS,41,0,55,0,0,15278,0,0,0,68,29,74,0,0,0,0,613,0,0,1,0,0,699,0,0,0,0,0,0,0,0,0,420906795009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704800
2657,2704830,VILLE CITY,4TH ST AND SCOTT AVE,Pikeville,Pike,Kentucky,,CHARLES E SPEARS,2,0,78,3,0,1193,0,0,0,35,37,80,0,1,0,0,54,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,79228162514264337593543950338,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704830
