key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Expelled: American Indian,Expelled: Black,Expelled: Asian,Expelled: Spanish Surname,Expelled: Other,Expelled: Total,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Bilingual Instruction,Bilingual Teachers,Bilingual Pupils,Bilingual Material,New School Property,New School Construction,New School Capacity,New School (Greater Minority) Composition,Year,State Code,Assurance,Litigation Code,Selection Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other
6023,4707350,LEBANON SCHOOL DIST 16 C,60 MAIN ST,Lebanon,Linn,Oregon,97355,GEORGE M HENDERSON,6,14,7,13,12,1538,0,35,1549,1,0,0,0,5,0,188,184,0,0,0,0,0,70,0,0,0,0,0,77,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,4707380,UNION HIGH,SOUTH 5TH STREET,Lebanon,Linn,Oregon,,DR G M HENDERSON,1,9,0,7,4,1546,0,0,1566,0,0,0,0,0,0,0,10,25,1,0,0,1,78,0,1,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,4707500,LINCOLN COUNTY UNIT,225 W OLIVE P O BOX 1110,Newport,Lincoln,Oregon,9736,DR BERNARD E PARK,22,115,10,20,25,5323,0,0,5493,1,1,0,0,55,0,0,45,0,2,0,3,0,262,0,3,0,3,0,290,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,4707590,LOWELL 71,NONE,Lowell,Lane,Oregon,97452,CURTIS F BENEFIEL,2,5,0,0,7,472,0,0,484,0,0,0,0,3,0,1,2,0,0,0,1,0,31,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,4707620,LYNCH SCHOOL DISTRICT NO 28,17701 S E BROOKLYN STREET,Portland,Multnomah,Oregon,97236,IVAN M STEWART,7,16,12,17,28,3482,0,0,3555,0,0,0,0,0,0,25,57,10,0,0,0,0,166,0,0,0,0,0,187,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,4708010,MCMINNVILLE DISTRICT #40,1500 N BAKER STREET,McMinnville,Yamhill,Oregon,97128,R J SCHWALENBERG,0,1,5,12,136,3094,0,45,3248,0,0,0,0,0,0,0,125,162,0,0,1,1,163,0,0,0,1,1,180,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,4708040,MEDFORD SCHOOL DISTRICT 549C,500 MONROE STREET,Medford,Jackson,Oregon,97501,RICHARD C LANGTON,18,41,12,53,125,9794,0,5,10020,0,0,0,0,3,0,6,590,13,3,0,0,0,449,0,3,0,0,0,496,0,0,0,0,0,30,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,4708100,MILL CITY,PO BOX 1448,MILL CITY,Linn,Oregon,97360,WESLEY JAHN,3,0,0,1,9,571,0,0,581,0,0,0,0,0,0,0,1,1,0,0,0,0,35,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,4708140,MILTON-FREEWATER SCH DIST #31 ,144 SOUTH MAIN STREET,Milton-Freewater,Umatilla,Oregon,97862,EDGAR R MILLER,0,0,3,0,28,774,0,3,802,0,0,0,0,0,0,0,36,7,0,0,0,0,37,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,4708160,U H    T 3   ,120         IN,Milton-Freewater,Umatilla,Oregon,,GEORGE  DOWN,1,7,2,1,16,536,0,0,559,0,0,0,0,3,0,0,0,12,0,0,0,0,30,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,4708520,MORROW COUNTY SCHOOL    TRICT ,P O BOX 368,Lexington,Morrow,Oregon,97839,RONALD L DANIELS,7,0,0,6,2,1131,0,2,1144,0,0,0,0,0,0,3,0,2,0,0,0,0,79,0,0,0,0,0,82,0,0,0,0,0,7,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,4708610,MULINO 084                    ,PO BOX 887,Mulino,Clackamas,Oregon,97042,THOMAS J CORBETT,1,1,0,2,0,324,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,4708670,NEAH-KAH-NIE 056,P O BOX 15,ROCKAWAY,Tillamook,Oregon,97136,MR CLAUDE MARTIN,5,11,0,8,3,1050,0,6,1066,0,0,0,0,0,0,28,5,0,0,0,0,0,66,0,0,0,0,0,69,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6036,4708730,NEWBERG SCHOOL DIST 29JT,1400 DEBORAH ROAD,Newberg,Yamhill,Oregon,2,LORAN A DOUGLAS,7,9,0,5,45,3043,0,16,3086,0,0,0,1,5,0,0,16,62,0,0,0,0,131,0,0,0,0,0,147,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,4708820,NORTH BEND 013,AIRPORT WAY,North Bend,Coos,Oregon,97459,DR JAMES C ULUM,9,27,10,21,17,3275,0,0,3350,0,0,0,0,3,0,0,0,0,1,0,0,1,163,0,1,0,0,1,180,0,0,0,0,0,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,4708830,H CLACKAMAS 12,4444 LAKE ROAD,Milwaukie,Clackamas,Oregon,97222,DENNIS R CARMICHAEL,27,59,27,106,51,14115,0,2,14356,0,0,0,0,0,0,0,1113,10,0,0,7,2,631,0,0,0,7,2,692,0,0,0,1,0,29,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,4708880,H MARION SCH DIST #15,RT 1 BOX 268,Aurora,Marion,Oregon,9700,L P SYDOW,2,0,0,1,171,1087,0,0,1259,0,0,0,0,5,0,10,9,27,0,0,2,1,53,0,0,0,2,1,63,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,4709150,OAKRIDGE SCHOOL DISTRICT 76,276 ROSE,Oakridge,Lane,Oregon,97463,CARL V RHODA,4,9,2,4,22,1145,0,0,1182,0,0,0,0,0,0,0,3,7,0,0,0,0,65,0,0,0,0,0,73,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,4709270,ONTARIO DISTRICT 8C,497 S W 3RD AVENUE,Ontario,Malheur,Oregon,97914,MIKE IRONS,8,7,15,133,363,2249,0,19,2748,0,0,0,3,5,0,0,0,32,0,0,5,1,119,0,0,0,5,1,135,0,0,0,0,0,1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,4709330,OREGON CITY PUBLIC SCHOOLS 62 ,1417 12TH STREET,OREGON CITY,Clackamas,Oregon,97045,EDWIN DITTO,14,24,6,37,36,5723,0,28,5798,0,0,0,1,9,0,0,177,0,0,0,0,0,235,0,0,0,0,0,270,0,0,0,0,0,14,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,4709390,ORIENT JT 06J                 ,RT 4 BOX 1334,Gresham,Multnomah,Oregon,97030,CHARLES W CARLON,2,8,3,13,3,720,0,0,747,0,0,0,0,2,0,0,3,0,0,0,1,0,28,0,0,0,2,0,30,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,4709480,PARKROSE 003,10636 N E PRESCOTT STREET,Portland,Multnomah,Oregon,9722,DR VICTOR R CULLENS,10,12,61,69,40,5236,0,15,5403,0,1,0,0,10,0,22,200,0,0,0,2,3,239,0,0,0,0,3,266,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,4709510,PENDLETON DISTRICT 16R,1207 S W FRAZER,Pendleton,Umatilla,Oregon,97801,ELLIS H NEAL,11,192,22,22,19,3531,0,2,3784,0,0,0,0,0,0,3,271,66,0,0,0,0,170,0,0,0,0,0,193,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,4709630,PHOENIX 4,401 FOURTH ST,Phoenix,Jackson,Oregon,97535,ANTHONY P SCAFANI,4,14,1,18,21,1841,0,0,1895,0,0,0,0,3,0,0,24,38,0,0,0,0,88,0,0,0,0,0,97,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,4709720,PINE EAGLE SCHOOL DIST 61,P O BOX 677,Halfway,Baker,Oregon,97834,K L JOHNSON,3,5,0,0,2,473,0,0,480,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,4709900,PLEASANT VALLEY,17625 S E FOSTER,Portland,Multnomah,Oregon,97236,JACK W BERKE,1,1,4,1,0,336,0,0,342,0,0,0,0,1,0,2,15,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,4710020,PORT ORFORD-LANGLOIS DIST 2J,BOX 528,ORFORD,Curry,Oregon,97465,STEWART H SMITH,3,0,0,4,1,656,0,1,661,0,0,0,0,4,0,0,0,3,0,0,0,0,37,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,4710050,LAND PUBLIC SCHOOLS,631 NE CLACKAMAS STREET,LAND,Multnomah,Oregon,97208,ROBERT W BLANCHARD,124,463,7307,1030,784,59029,0,86,68527,0,3,0,0,20,0,110,10550,1340,4,135,30,8,2837,0,4,160,34,8,3124,0,0,1,1,0,309,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,4710320,REDLAND ELEMENTARY SCH,18131 S REDLAND RD,OREGON CITY,Clackamas,Oregon,97045,TOM A MARTIN,1,0,0,0,0,523,0,8,515,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,4710410,REEDSPORT 105,199 N 12TH,Reedsport,Douglas,Oregon,97467,THOS F HUEBNER,4,17,0,19,7,1558,0,6,1595,1,0,0,0,7,0,5,0,11,2,0,0,0,80,0,2,0,0,0,94,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,4710470,VILLE,2425 SW 219TH,Aloha,Washington,Oregon,97005,JOSEPH WENZEL,3,0,1,3,2,774,0,0,780,0,0,0,0,0,0,9,40,0,0,0,0,0,36,0,0,0,0,0,38,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,4710500,REYNOLDS SCHOOL DISTRICT NO 7 ,RT 2 BOX 496,Troutdale,Multnomah,Oregon,97060,HAUTON LEE,7,38,7,42,32,3538,0,0,3657,0,0,0,0,10,0,0,60,18,2,0,0,2,153,0,2,0,0,2,173,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,4710710,DOUGLAS COUNTY SCH DIST #4    ,1058 W HARVARD BLVD,Roseburg,Douglas,Oregon,9747,ROBERT E MCKEE,13,26,4,45,42,6821,0,25,6913,0,0,0,0,1,0,0,196,13,1,0,0,0,313,0,1,0,0,0,336,0,2,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,4710800,SALEM 24J,1309 FERRY ST SE,Salem,Marion,Oregon,97308,WILLIAM M KENDRICK,47,122,156,115,463,21185,0,37,22004,0,0,0,0,0,0,9,1600,500,3,3,2,1,1011,0,3,4,4,1,1104,0,0,0,1,0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,4710890,SANDY ELEMENTARY SCHOOL,PO BOX 547,Sandy,Clackamas,Oregon,97055,ANTON A BRYANT,2,2,0,7,17,1255,0,0,1281,0,0,0,0,0,0,0,25,10,0,0,0,0,48,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,4710920,Y UNION HIGH,ROUTE 3 BOX 215,Sandy,Clackamas,Oregon,,J E DEMARSH,1,8,3,4,2,931,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,4710980,SCAPPOOSE SCHOOL DISTRICT 1J,THIRD PLACE PO BOX V,Scappoose,Columbia,Oregon,6,JAMES PRESBY,5,0,4,6,5,1665,0,37,1643,0,0,0,0,0,0,5,33,0,0,0,5,0,81,0,0,0,6,0,90,0,0,0,0,0,5,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,4711100,SEASIDE 010,1801 SOUTH FRANKLIN,Seaside,Clatsop,Oregon,97138,CHARLES E SMITH,0,10,0,2,0,1361,0,0,1373,0,0,0,0,0,0,7,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,4711220,SHERIDAN SCH DIST 48J,339 NW SHERMAN,Sheridan,Yamhill,Oregon,9737,WILLIAM A HILTON,3,49,1,7,11,709,0,7,770,0,0,0,0,0,0,0,4,4,0,0,0,0,40,0,0,0,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,4711280,WOOD,400 N SHERWOOD BLVD,WOOD,Washington,Oregon,97140,ELVAN M PITNEY,0,0,0,4,4,1225,0,0,1232,0,0,0,0,3,0,0,7,5,0,0,0,0,60,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,4711460,SILVERTON UNION HIGH,802 SCHLADOR STREET,Silverton,Marion,Oregon,97381,JOHN C THOMPSON JR,1,2,0,1,21,920,0,2,942,0,1,0,0,1,0,4,5,12,0,0,1,0,45,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6064,4711580,SOUTH LANE 45J,103 SO FIFTH,Cottage Grove,Lane,Oregon,97424,R A MULLEN,9,34,5,13,0,3394,0,0,3467,0,0,0,0,7,0,6,15,0,0,0,0,0,154,0,0,0,0,0,174,0,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,4711670,SPRINGFIELD 019,525 MILL STREET,SPFLD,Lane,Oregon,97477,WILLIAM LEWELLEN,20,61,12,28,44,9863,0,35,9973,0,0,0,1,2,0,10,400,250,3,1,3,0,441,0,3,1,3,0,505,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6066,4711820,STAYTON SCH DIST 77CJ,1021 SHAFF RD,Stayton,Marion,Oregon,97383,BRUCE S HITT JR,3,3,0,6,15,675,0,10,689,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,4711850,UNION HIGH SCHOOL,757 W LOCUST ST,Stayton,Marion,Oregon,,FRED H GRAHAM,1,2,0,3,8,539,0,8,544,0,0,0,0,3,0,0,7,5,0,0,0,0,30,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,4711940,SUTHERLIN SCHOOL DISTRICT 130 ,110 EAST CENTRAL,Sutherlin,Douglas,Oregon,97479,RICHARD H YURK,4,13,0,0,25,1452,0,5,1488,0,0,0,0,0,0,5,38,20,1,0,0,0,67,0,1,0,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,4711970,SWEET HOME SCH DIST #55       ,1920 LONG STREET,Sweet Home,Linn,Oregon,97386,JOEY W ACAITURRI,9,24,1,0,8,2818,0,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,160,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,4712150,THE DALLES SCHOOL DIST #12,10TH & COURT ST,The Dalles,Wasco,Oregon,97058,GEORGE YERTSON,6,0,22,12,17,2667,0,20,2722,0,0,0,0,16,0,16,127,0,0,0,0,0,126,0,0,0,0,0,136,0,0,0,0,0,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,4712210,THREE LYNX 123,STAR RT BOX 72,Estacada,Clackamas,Oregon,97023,NORMAN HEGGENES,1,0,0,0,0,69,0,0,69,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,4712240,TIGARD SCHOOL DISTRICT 23J,1317 SW PACIFIC HWY,Tigard,Washington,Oregon,9722,DELBERT FENNELL,9,16,1,32,34,4953,0,0,5036,0,0,0,0,0,0,0,30,10,0,0,3,0,252,0,0,0,3,1,269,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,4712300,TILLAMOOK SCHOOL DIST #9,6325 OFFICERS' ROW,Tillamook,Tillamook,Oregon,97141,D W DAHLIEN,6,10,6,9,11,2011,0,22,2025,0,0,0,0,4,0,0,279,25,1,0,1,1,114,0,1,0,1,0,121,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,4712930,VERNONIA 47J,475 BRIDGE STREET,Vernonia,Columbia,Oregon,97064,DARRELL PROEHL,4,1,0,1,3,750,0,1,754,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,40,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,4713170,WEST LINN SCHOOL DISTRICT,ADMINISTRATION BUILDING,West Linn,Clackamas,Oregon,8,CHESTER L TUNNELL,7,14,13,11,13,2877,0,0,2927,0,0,0,0,0,0,3,10,2,0,0,0,0,160,0,0,0,0,0,175,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,4713350,WILLAMINA 30J,BOX 185,Willamina,Yamhill,Oregon,97396,DONNELL MITCHELL,3,133,1,9,8,901,0,0,1052,0,0,0,0,0,0,0,0,10,0,0,0,0,52,0,0,0,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,4713490,WINSTON DILLARD #116,288,Dillard,Douglas,Oregon,97432,DR HENRY C HUNT,6,3,0,5,19,1866,0,0,1894,0,0,0,0,0,0,9,3,0,0,0,0,0,81,0,0,0,0,0,92,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,4713530,WOODBURN SCH DIST,965 N BOONES FERRY RD,Woodburn,Marion,Oregon,97071,DR VINCENT A GALLO,4,5,2,10,294,1664,0,0,1975,0,0,0,0,1,0,0,215,255,0,0,1,6,99,0,0,0,1,9,105,0,0,0,0,0,6,0,1,13,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,4802010,ABINGTON HEIGHTS,GROVE STREET,Clarks Summit,Lackawanna,Pennsylvania,1841,DR JOHN W HOLBERT,9,0,0,0,0,4017,0,5,4012,0,0,0,0,0,0,50,180,250,0,0,0,0,194,0,0,0,0,0,214,0,0,0,0,0,24,0,2,0,0,2,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,4802040,,1841 SUSQUEHANNA ROAD,ABINGTON,Montgomery,Pennsylvania,1900,DR CARL B HOFFMAN,18,7,959,68,24,10866,0,46,11878,0,1,0,0,1,0,15,3921,5,0,40,0,1,511,0,0,44,1,1,585,0,0,2,0,0,43,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,4802100,ALBERT GALLATIN,RD 2,Uniontown,Fayette,Pennsylvania,1540,GEORGE J PLAVA,14,0,433,2,6,6180,0,2,6619,0,0,0,0,0,0,0,148,10,0,8,0,0,282,0,0,8,0,0,308,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,4802130,ALIQUIPPA BORO,HARDING AVENUE,Aliquippa,Beaver,Pennsylvania,1500,LAWRENCE M MARAVICH,9,0,1607,0,2,2044,0,0,3655,0,40,0,0,24,0,12,900,20,0,19,0,0,155,0,0,22,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,4802190,ALLEGHENY VALLEY SCH DIST,501 BUTLER ROAD,Springdale,Allegheny,Pennsylvania,15144,DONALD G MCGHEE,5,0,2,0,0,2870,0,0,2872,0,0,0,0,1,0,0,139,0,0,0,1,0,153,0,0,0,1,0,162,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,4802280,NTOWN CITY,31 SOUTH PENN ST,Allentown,Lehigh,Pennsylvania,18105,DR CHARLES F WILSON,28,3,802,25,652,16963,0,49,18396,0,1,0,0,0,0,26,3369,208,0,5,0,3,794,0,0,5,0,3,842,0,0,2,0,0,86,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,4802310,GHENY-CLARION VALLEY,B,Foxburg,Clarion,Pennsylvania,16036,MASON J BODKIN,5,0,10,0,4,1526,0,1,1529,0,0,0,0,0,0,4,0,1,0,0,0,0,73,0,0,0,0,0,77,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,4802340,ALTOONA AREA,1415 7TH AVENUE,Altoona,Blair,Pennsylvania,16603,DR CHARLES M HILL,26,4,234,24,8,13543,0,34,13779,0,1,0,0,10,0,54,3104,100,0,3,0,0,601,0,0,3,0,0,655,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,4802400,WISSAHICKON SCHOOL DISTRICT,HOUSTON ROAD,Ambler,Montgomery,Pennsylvania,19002,DR W H STOUTENBURGH,9,0,515,10,14,4385,0,27,4901,0,0,0,0,0,0,2,1522,12,0,16,0,0,244,0,0,17,0,0,266,0,0,1,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,4802440,AMBRIDGE AREA,740 PARK ROAD,Ambridge,Beaver,Pennsylvania,15003,DR PAUL R VOCHKO,0,36,132,5,10,5730,0,0,5913,0,0,0,0,2,0,69,467,0,0,3,0,0,0,0,0,3,0,0,264,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,4802480,ANTIETAM SCHOOL DISTRICT,705 FRIEDENSBURG ROAD,PENNSIDE READING,Berks,Pennsylvania,19606,JAMES L DELL,4,0,0,0,0,1556,0,3,1553,0,0,0,0,0,0,6,344,3,0,0,0,0,77,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
